"biotype_bin","length_bin","expression_bin","ensembl_gene_id","baseMean","gene_length","gene_biotype"
"protein_coding",4,"4","ENSMUSG00000033423",10169.0833333333,123974,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000022807",3786.08333333333,58242,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000038127",5479.91666666667,63263,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000020715",3685.08333333333,90177,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000026764",3188,155465,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000010608",48709.0833333333,50890,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000052748",5562.83333333333,60737,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000058589",3208.83333333333,1099476,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000039163",2544.75,85670,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000030562",2306.91666666667,152060,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000020628",4568.08333333333,59767,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000017631",3866.25,51734,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000026479",3466.25,63692,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000030835",10420.3333333333,50517,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000004698",4966.16666666667,869514,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000027668",4325.25,49744,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000024431",5037.66666666667,76701,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000034297",23482.0833333333,91811,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000029672",7441.75,49560,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000021500",11106.8333333333,46269,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000034295",5000.41666666667,424885,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000044098",6221.58333333333,52501,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000053510",8666.83333333333,60967,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000054863",2044.08333333333,215066,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000022634",2109.91666666667,53103,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000034354",12258.8333333333,113948,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000040675",12195.5833333333,194007,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000024892",1966.5,111281,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000021969",6147.41666666667,57561,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000006169",10411.75,58662,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000032796",16185.1666666667,125381,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000061130",13170.8333333333,67252,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000050199",20289,96611,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000028098",4391,63545,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000024725",3716.33333333333,51450,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000042670",2734.83333333333,60921,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000056091",2071.41666666667,56963,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000023092",3838,61586,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000039782",2132.5,56262,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000028552",6243.91666666667,107542,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000030655",32445.3333333333,112326,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000000884",2660.41666666667,67968,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000027340",6799.16666666667,92613,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000034218",11436.9166666667,99550,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000055373",12933.75,190671,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000038860",3532.41666666667,100839,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000028033",4020.16666666667,563540,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000032462",9952.83333333333,101810,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000001120",5859.66666666667,200094,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000006800",11963.0833333333,81387,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000029528",3146.75,49312,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000042942",5895.41666666667,237763,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000020674",4396.33333333333,79623,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000020532",12781.0833333333,206214,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000038535",18053.6666666667,88873,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000032867",6026.41666666667,90478,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000040383",13000.4166666667,74179,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000041238",6007.66666666667,109932,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000025862",13138.25,127775,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000032220",11345.1666666667,192718,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000033335",7462.5,82852,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000055239",12076.3333333333,58866,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000028405",3019.33333333333,55745,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000054455",2995.08333333333,46766,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000039621",2233.5,147488,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000035992",8336.16666666667,80063,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000020547",9831.25,64991,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000024805",3108.25,77138,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000041215",13939.6666666667,91511,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000020661",5760.91666666667,107464,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000044647",3939.16666666667,185780,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000048285",4353.58333333333,76721,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000039497",9752.25,56159,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000038563",5952.83333333333,129239,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000031433",5971.33333333333,109085,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000020721",20289.5,138984,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000019843",4578.16666666667,195576,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000031959",4250.75,73324,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000033364",14249.4166666667,108777,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000027189",10458.9166666667,100782,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000002413",19523.5,122227,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000041444",15064.1666666667,149376,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000066571",4659.66666666667,48896,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000016534",11992.5833333333,51412,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000025184",3519.33333333333,73452,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000053477",14691.6666666667,343476,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000026134",12213,215987,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000045180",11759.4166666667,159978,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000039953",7339.41666666667,62432,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000026737",3375.66666666667,155866,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000043019",6802.75,66955,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000068457",10504.75,148595,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000040410",4771,76549,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000040943",18431.25,80714,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000061950",7551.08333333333,58572,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000028975",7420.58333333333,139278,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000054280",11666.8333333333,65024,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000042203",2762.16666666667,57007,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000046314",2915.75,221998,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000019864",2848.08333333333,46056,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000021279",9347.58333333333,84747,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000035365",5814,55544,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000041632",6819.25,70776,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000040548",5581.75,110792,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000034893",3657.91666666667,52143,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000022770",28854,209914,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000016018",11877,59601,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000042043",5258.83333333333,53957,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000025583",20283.8333333333,296687,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000053465",8432.58333333333,731551,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000026887",1918.16666666667,53886,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000001985",14724.1666666667,223343,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000053799",3585.16666666667,132832,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000034163",13674.6666666667,47813,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000048799",5591.41666666667,62825,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000026179",2335.66666666667,68659,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000028573",7644,369433,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000068015",5401.5,193205,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000030986",3747.66666666667,61851,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000038002",5438,54005,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000020300",4776.75,64696,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000022312",14157.5,78899,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000008763",11117.8333333333,123269,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000041112",9237.5,517847,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000030257",3447.66666666667,229295,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000004633",3965.66666666667,261881,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000042807",2346.83333333333,388161,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000049076",7399.66666666667,108826,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000034573",7540.41666666667,173170,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000023965",12342.25,454629,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000025104",2739.5,53204,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000029471",2778.5,48241,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000026155",4681.25,64912,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000031928",6717.08333333333,49711,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000033502",2270.08333333333,151480,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000038332",3799.33333333333,97863,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000064289",2149.16666666667,75584,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000052040",6018.08333333333,52565,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000019790",4023.75,145494,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000050150",2575.5,49791,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000038291",2319.83333333333,90886,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000026142",4710.83333333333,128789,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000063455",3969.5,130836,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000026799",3028.25,131624,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000015522",9583.83333333333,62850,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000032939",14834.4166666667,100466,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000016200",8556.16666666667,144542,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000028614",9069.25,46555,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000030314",3941.91666666667,217518,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000026605",21193.5,47473,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000019920",11904.75,101226,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000078671",31223.5833333333,115095,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000057522",5648.16666666667,79328,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000026721",2380.91666666667,132398,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000022911",2603.66666666667,53352,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000031596",1807.75,59704,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000022533",29977.5833333333,76107,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000022201",16958.5833333333,67599,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000023826",2065,1222977,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000074749",2597.66666666667,114201,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000051586",10620.25,199477,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000041649",3069.08333333333,158090,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000023345",2137.83333333333,68831,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000039087",10121.6666666667,109497,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000029106",5810.16666666667,58592,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000060862",2394.16666666667,68964,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000045576",4029.08333333333,65558,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000026219",89952.8333333333,118116,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000038844",8988.66666666667,283120,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000024513",4478.66666666667,57840,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000005514",4293.5,46182,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000032594",5356.5,46135,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000039768",5968.75,48240,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000005533",13075.3333333333,281411,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000033906",2826.08333333333,134095,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000035901",6275.08333333333,66642,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000039128",5516.91666666667,50667,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000049106",5733.75,100755,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000057963",9577.66666666667,136287,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000001036",8205.91666666667,62439,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000021715",12304.25,185627,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000038400",2955.25,52069,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000005580",2383.33333333333,135613,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000032418",4043.25,114552,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000026750",10549.75,55861,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000075324",2048.91666666667,126531,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000036943",2074.08333333333,76042,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000038267",3830.58333333333,166025,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000028683",5008.66666666667,67445,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000056167",7343.16666666667,54327,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000007867",2757.91666666667,79899,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000014496",22994.0833333333,130401,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000021357",8517.91666666667,160130,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000045594",8429.66666666667,73302,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000028456",7460.33333333333,205890,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000035247",23817,85815,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000021338",9859.5,268307,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000021555",6769.58333333333,49449,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000022191",17180,110477,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000034109",2359.25,80767,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000016541",18854.75,127456,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000019916",3991.16666666667,50009,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000030447",8973.33333333333,90563,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000027304",5079,60340,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000069601",4972.91666666667,493729,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000004317",8508.25,160947,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000027500",7929.91666666667,52078,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000037692",12040.0833333333,66605,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000042302",13768.9166666667,280970,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000039929",6132.58333333333,58887,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000000127",11822.75,275516,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000058317",7356.08333333333,320051,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000021699",18938.6666666667,1301793,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000020589",1802.5,114223,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000024236",3565.41666666667,72705,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000023066",9361.83333333333,159225,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000021608",4152.66666666667,47156,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000020319",1883.58333333333,326406,"protein_coding"
"protein_coding",4,"4","ENSMUSG00000044646",1790.66666666667,328387,"protein_coding"
