"ensembl_gene_id","baseMean","gene_length","gene_biotype"
"ENSMUSG00000074354",1.75,36393,"lncRNA"
"ENSMUSG00000111836",0.0833333333333333,12575,"lncRNA"
"ENSMUSG00000032051",1035.75,20578,"protein_coding"
"ENSMUSG00000126979",326.333333333333,46645,"lncRNA"
"ENSMUSG00000032050",11762.9166666667,41589,"protein_coding"
"ENSMUSG00000035164",2018.33333333333,56127,"protein_coding"
"ENSMUSG00000078307",194.416666666667,6406,"protein_coding"
"ENSMUSG00000111020",122.333333333333,118910,"lncRNA"
"ENSMUSG00000053289",11593.6666666667,149659,"protein_coding"
"ENSMUSG00000034584",116.25,79489,"protein_coding"
"ENSMUSG00000005131",155,27518,"protein_coding"
"ENSMUSG00000034218",11436.9166666667,99550,"protein_coding"
"ENSMUSG00000033054",9266.33333333333,38581,"protein_coding"
"ENSMUSG00000032047",1050.33333333333,29829,"protein_coding"
"ENSMUSG00000032030",8637.25,52926,"protein_coding"
"ENSMUSG00000055069",312.833333333333,22123,"protein_coding"
"ENSMUSG00000042195",4696.91666666667,46627,"protein_coding"
"ENSMUSG00000042045",0,3599,"protein_coding"
"ENSMUSG00000041986",51.25,63842,"protein_coding"
"ENSMUSG00000074345",61.6666666666667,42806,"protein_coding"
"ENSMUSG00000032274",0.666666666666667,27506,"protein_coding"
"ENSMUSG00000074343",2.25,32991,"lncRNA"
"ENSMUSG00000046167",16.9166666666667,55292,"protein_coding"
"ENSMUSG00000041268",4256.5,136469,"protein_coding"
"ENSMUSG00000046460",2.5,6037,"protein_coding"
"ENSMUSG00000037493",70.5,14728,"protein_coding"
"ENSMUSG00000032279",4437.41666666667,18152,"protein_coding"
"ENSMUSG00000032281",22.9166666666667,56889,"protein_coding"
"ENSMUSG00000032285",212.75,16759,"protein_coding"
"ENSMUSG00000061559",2914.16666666667,17397,"protein_coding"
"ENSMUSG00000032291",138.583333333333,8363,"protein_coding"
"ENSMUSG00000032293",17830.9166666667,48780,"protein_coding"
"ENSMUSG00000035878",797.25,32635,"protein_coding"
"ENSMUSG00000044820",3.58333333333333,698,"protein_coding"
"ENSMUSG00000032301",3092.91666666667,7172,"protein_coding"
"ENSMUSG00000035594",111,26900,"protein_coding"
"ENSMUSG00000032303",27.5833333333333,15217,"protein_coding"
"ENSMUSG00000035200",103.583333333333,20389,"protein_coding"
"ENSMUSG00000032309",5359.16666666667,15499,"protein_coding"
"ENSMUSG00000032311",761.25,63404,"protein_coding"
"ENSMUSG00000032313",253.333333333333,111396,"protein_coding"
"ENSMUSG00000032314",4190.58333333333,57808,"protein_coding"
"ENSMUSG00000032318",9.66666666666667,5030,"protein_coding"
"ENSMUSG00000034007",10628.0833333333,388233,"protein_coding"
"ENSMUSG00000032320",348.416666666667,1401,"protein_coding"
"ENSMUSG00000032322",478.083333333333,38915,"protein_coding"
"ENSMUSG00000032324",3171.16666666667,25187,"protein_coding"
"ENSMUSG00000074305",11094,216922,"protein_coding"
"ENSMUSG00000032329",5524.91666666667,78091,"protein_coding"
"ENSMUSG00000049556",116.333333333333,66779,"protein_coding"
"ENSMUSG00000045620",1.16666666666667,3305,"protein_coding"
"ENSMUSG00000032911",122.25,34767,"protein_coding"
"ENSMUSG00000032733",498.25,11172,"protein_coding"
"ENSMUSG00000055334",1373.5,32276,"protein_coding"
"ENSMUSG00000032290",2063.08333333333,67840,"protein_coding"
"ENSMUSG00000074284",242.583333333333,15070,"lncRNA"
"ENSMUSG00000042557",12492.0833333333,56329,"protein_coding"
"ENSMUSG00000042557",12203.8333333333,51993,"protein_coding"
"ENSMUSG00000086728",25.6666666666667,1309,"lncRNA"
"ENSMUSG00000032295",2604.75,11434,"protein_coding"
"ENSMUSG00000032298",246.333333333333,3779,"protein_coding"
"ENSMUSG00000032299",1037.41666666667,3259,"protein_coding"
"ENSMUSG00000100282",7.66666666666667,10836,"lncRNA"
"ENSMUSG00000070298",5.91666666666667,13309,"protein_coding"
"ENSMUSG00000032300",2821,10278,"protein_coding"
"ENSMUSG00000140807",7.41666666666667,9295,"lncRNA"
"ENSMUSG00000063849",2604.66666666667,27455,"protein_coding"
"ENSMUSG00000040722",3128.41666666667,26734,"protein_coding"
"ENSMUSG00000062309",711.416666666667,1346,"protein_coding"
"ENSMUSG00000000088",4697.41666666667,11195,"protein_coding"
"ENSMUSG00000032305",701.75,5660,"protein_coding"
"ENSMUSG00000032306",1060.08333333333,8485,"protein_coding"
"ENSMUSG00000040188",2227,27855,"protein_coding"
"ENSMUSG00000032308",355.666666666667,6782,"protein_coding"
"ENSMUSG00000039714",2.41666666666667,6290,"protein_coding"
"ENSMUSG00000056271",13.8333333333333,13742,"protein_coding"
"ENSMUSG00000032312",1703.75,19008,"protein_coding"
"ENSMUSG00000032312",1744.16666666667,26986,"protein_coding"
"ENSMUSG00000032310",4.25,6719,"protein_coding"
"ENSMUSG00000032315",45.25,15897,"protein_coding"
"ENSMUSG00000032315",44.1666666666667,6212,"protein_coding"
"ENSMUSG00000038957",3152,41594,"protein_coding"
"ENSMUSG00000032316",2221.75,15150,"protein_coding"
"ENSMUSG00000004661",4048.75,43730,"protein_coding"
"ENSMUSG00000055720",1392.58333333333,18983,"protein_coding"
"ENSMUSG00000038264",409.166666666667,22731,"protein_coding"
"ENSMUSG00000032323",74.25,12007,"protein_coding"
"ENSMUSG00000037716",35.0833333333333,73544,"protein_coding"
"ENSMUSG00000037716",44.5,90142,"protein_coding"
"ENSMUSG00000032327",115.5,24910,"protein_coding"
"ENSMUSG00000032327",102.333333333333,19923,"protein_coding"
"ENSMUSG00000037206",6.66666666666667,2291,"protein_coding"
"ENSMUSG00000051243",767.833333333333,5419,"protein_coding"
"ENSMUSG00000121691",34.9166666666667,5912,"lncRNA"
"ENSMUSG00000036986",12816.8333333333,32607,"protein_coding"
"ENSMUSG00000032333",2056.25,9361,"protein_coding"
"ENSMUSG00000032334",368.5,25490,"protein_coding"
"ENSMUSG00000036244",1.08333333333333,10566,"protein_coding"
"ENSMUSG00000100487",0.916666666666667,3680,"lncRNA"
"ENSMUSG00000097651",2274.83333333333,14451,"lncRNA"
"ENSMUSG00000066607",420.416666666667,11140,"protein_coding"
"ENSMUSG00000035914",1192.91666666667,16641,"protein_coding"
"ENSMUSG00000032336",12591.25,70640,"protein_coding"
"ENSMUSG00000074269",644.75,88704,"protein_coding"
"ENSMUSG00000032338",109.5,37444,"protein_coding"
"ENSMUSG00000032340",13883.1666666667,161762,"protein_coding"
"ENSMUSG00000025236",6696,24629,"protein_coding"
"ENSMUSG00000025235",1338.25,31543,"protein_coding"
"ENSMUSG00000025234",27508.5833333333,97821,"protein_coding"
"ENSMUSG00000049526",5.58333333333333,6817,"protein_coding"
"ENSMUSG00000025232",3949.41666666667,25439,"protein_coding"
"ENSMUSG00000032297",56.0833333333333,28956,"protein_coding"
"ENSMUSG00000025237",1960.5,33007,"protein_coding"
"ENSMUSG00000032294",38512,23008,"protein_coding"
"ENSMUSG00000074259",209,8661,"protein_coding"
"ENSMUSG00000051705",760.833333333333,16391,"protein_coding"
"ENSMUSG00000039585",13278.3333333333,177693,"protein_coding"
"ENSMUSG00000032292",3.25,7309,"protein_coding"
"ENSMUSG00000032289",220.916666666667,174290,"protein_coding"
"ENSMUSG00000032289",1108.58333333333,544105,"protein_coding"
"ENSMUSG00000111761",5,21916,"lncRNA"
"ENSMUSG00000047766",1023.75,100300,"protein_coding"
"ENSMUSG00000034839",36.5833333333333,25681,"protein_coding"
"ENSMUSG00000034485",5037.41666666667,85823,"protein_coding"
"ENSMUSG00000111290",0.833333333333333,2729,"lncRNA"
"ENSMUSG00000111354",0.583333333333333,2375,"lncRNA"
"ENSMUSG00000111169",0.833333333333333,6745,"lncRNA"
"ENSMUSG00000111658",80.25,34583,"lncRNA"
"ENSMUSG00000032280",6998,46132,"protein_coding"
"ENSMUSG00000007892",8226.33333333333,1228,"protein_coding"
"ENSMUSG00000032278",191.25,73053,"protein_coding"
"ENSMUSG00000032252",2947.5,13358,"protein_coding"
"ENSMUSG00000111232",0.666666666666667,1505,"lncRNA"
"ENSMUSG00000046846",203.916666666667,11451,"protein_coding"
"ENSMUSG00000032249",4231.75,37463,"protein_coding"
"ENSMUSG00000041729",1107.33333333333,117553,"protein_coding"
"ENSMUSG00000032243",103.666666666667,106125,"protein_coding"
"ENSMUSG00000032244",19782.4166666667,19819,"protein_coding"
"ENSMUSG00000032245",2203.25,13216,"protein_coding"
"ENSMUSG00000032246",65,17814,"protein_coding"
"ENSMUSG00000032405",7166.91666666667,100803,"protein_coding"
"ENSMUSG00000022245",10.8333333333333,8817,"protein_coding"
"ENSMUSG00000058444",10351.6666666667,214083,"protein_coding"
"ENSMUSG00000032403",183.333333333333,4798,"protein_coding"
"ENSMUSG00000037801",152.25,180829,"protein_coding"
"ENSMUSG00000037257",2818.08333333333,39235,"protein_coding"
"ENSMUSG00000032402",3521.58333333333,111228,"protein_coding"
"ENSMUSG00000036867",2886.41666666667,68984,"protein_coding"
"ENSMUSG00000093616",41.5833333333333,3001,"lncRNA"
"ENSMUSG00000093759",16.3333333333333,7285,"lncRNA"
"ENSMUSG00000032401",125.5,20972,"protein_coding"
"ENSMUSG00000032400",10055.3333333333,35788,"protein_coding"
"ENSMUSG00000032399",30537.1666666667,5176,"protein_coding"
"ENSMUSG00000032398",765.416666666667,3392,"protein_coding"
"ENSMUSG00000004936",8304.83333333333,67813,"protein_coding"
"ENSMUSG00000032397",5794,23186,"protein_coding"
"ENSMUSG00000032396",1219.5,33702,"protein_coding"
"ENSMUSG00000036466",3355.16666666667,323580,"protein_coding"
"ENSMUSG00000004771",2669.91666666667,22457,"protein_coding"
"ENSMUSG00000053641",2562.33333333333,108657,"protein_coding"
"ENSMUSG00000034452",254.166666666667,28747,"protein_coding"
"ENSMUSG00000034263",2345.41666666667,26150,"protein_coding"
"ENSMUSG00000033629",3619.91666666667,34735,"protein_coding"
"ENSMUSG00000032393",4497.41666666667,50194,"protein_coding"
"ENSMUSG00000032816",1686.91666666667,36462,"protein_coding"
"ENSMUSG00000032394",1752.16666666667,44682,"protein_coding"
"ENSMUSG00000032392",778.5,24530,"protein_coding"
"ENSMUSG00000042254",12.0833333333333,15426,"protein_coding"
"ENSMUSG00000015357",2889.25,36399,"protein_coding"
"ENSMUSG00000086228",642.583333333333,19318,"protein_coding"
"ENSMUSG00000054978",58.6666666666667,2969,"protein_coding"
"ENSMUSG00000041696",44.5833333333333,16366,"protein_coding"
"ENSMUSG00000053862",1.33333333333333,10021,"protein_coding"
"ENSMUSG00000059183",932.166666666667,17273,"protein_coding"
"ENSMUSG00000032388",1791.25,27534,"protein_coding"
"ENSMUSG00000050721",663.083333333333,27511,"protein_coding"
"ENSMUSG00000041064",1494.16666666667,8758,"protein_coding"
"ENSMUSG00000032387",5502.58333333333,29937,"protein_coding"
"ENSMUSG00000040652",1700.66666666667,13753,"protein_coding"
"ENSMUSG00000040524",13431.5,135982,"protein_coding"
"ENSMUSG00000032386",3089.58333333333,56248,"protein_coding"
"ENSMUSG00000032386",3334.83333333333,79869,"protein_coding"
"ENSMUSG00000040204",1527.5,13229,"protein_coding"
"ENSMUSG00000032384",13787.8333333333,136005,"protein_coding"
"ENSMUSG00000032383",5661.66666666667,6461,"protein_coding"
"ENSMUSG00000039452",31.1666666666667,4556,"protein_coding"
"ENSMUSG00000032382",2444.75,36760,"protein_coding"
"ENSMUSG00000032380",264.666666666667,114017,"protein_coding"
"ENSMUSG00000038664",20871.3333333333,158326,"protein_coding"
"ENSMUSG00000050503",104.25,6135,"protein_coding"
"ENSMUSG00000032376",4738.5,78477,"protein_coding"
"ENSMUSG00000032373",374.666666666667,53160,"protein_coding"
"ENSMUSG00000032375",245.583333333333,19937,"protein_coding"
"ENSMUSG00000053040",239.083333333333,19713,"protein_coding"
"ENSMUSG00000036943",2074.08333333333,76042,"protein_coding"
"ENSMUSG00000036781",3738.66666666667,3392,"protein_coding"
"ENSMUSG00000032370",590,20092,"protein_coding"
"ENSMUSG00000032366",8069.66666666667,21279,"protein_coding"
"ENSMUSG00000032366",9280,26621,"protein_coding"
"ENSMUSG00000111556",33,30228,"lncRNA"
"ENSMUSG00000052698",9829.75,342619,"protein_coding"
"ENSMUSG00000091956",17.5833333333333,1497,"protein_coding"
"ENSMUSG00000047990",1.75,1799,"protein_coding"
"ENSMUSG00000035284",11085.5833333333,155239,"protein_coding"
"ENSMUSG00000111841",0,7751,"lncRNA"
"ENSMUSG00000111303",3,49299,"lncRNA"
"ENSMUSG00000032238",281.083333333333,11182,"protein_coding"
"ENSMUSG00000032238",1051.75,98406,"protein_coding"
"ENSMUSG00000032235",2500.16666666667,35077,"protein_coding"
"ENSMUSG00000032231",2479.58333333333,38103,"protein_coding"
"ENSMUSG00000059246",4.83333333333333,3231,"protein_coding"
"ENSMUSG00000097623",13.5833333333333,69054,"lncRNA"
"ENSMUSG00000011958",3137.33333333333,22194,"protein_coding"
"ENSMUSG00000033543",2775.16666666667,10319,"protein_coding"
"ENSMUSG00000032226",77.0833333333333,6593,"protein_coding"
"ENSMUSG00000032224",800.166666666667,52248,"protein_coding"
"ENSMUSG00000032220",11345.1666666667,192718,"protein_coding"
"ENSMUSG00000032218",3197.83333333333,13866,"protein_coding"
"ENSMUSG00000032217",12093.8333333333,78297,"protein_coding"
"ENSMUSG00000032212",13736.5833333333,49295,"protein_coding"
"ENSMUSG00000042444",846,58161,"protein_coding"
"ENSMUSG00000054693",7376.33333333333,101229,"protein_coding"
"ENSMUSG00000032207",68.4166666666667,136681,"protein_coding"
"ENSMUSG00000032204",63.5833333333333,51975,"protein_coding"
"ENSMUSG00000111429",15.8333333333333,39347,"lncRNA"
"ENSMUSG00000124588",0.833333333333333,3329,"lncRNA"
"ENSMUSG00000013584",82.25,80455,"protein_coding"
"ENSMUSG00000032199",4883,6522,"protein_coding"
"ENSMUSG00000041361",229.833333333333,88014,"protein_coding"
"ENSMUSG00000032232",4050,145096,"protein_coding"
"ENSMUSG00000032228",22326.3333333333,266950,"protein_coding"
"ENSMUSG00000032228",4074.41666666667,51845,"protein_coding"
"ENSMUSG00000038535",18053.6666666667,88873,"protein_coding"
"ENSMUSG00000032221",1207.66666666667,20048,"protein_coding"
"ENSMUSG00000090626",3260.66666666667,33905,"protein_coding"
"ENSMUSG00000096986",113.25,13609,"lncRNA"
"ENSMUSG00000037674",18164.1666666667,90710,"protein_coding"
"ENSMUSG00000032216",62202.4166666667,87502,"protein_coding"
"ENSMUSG00000036030",11784.9166666667,110034,"protein_coding"
"ENSMUSG00000034910",236.166666666667,20366,"protein_coding"
"ENSMUSG00000092192",208.833333333333,14283,"protein_coding"
"ENSMUSG00000086158",147.333333333333,5652,"protein_coding"
"ENSMUSG00000034563",4082.58333333333,28435,"protein_coding"
"ENSMUSG00000079469",2047.5,24004,"protein_coding"
"ENSMUSG00000032202",1895.75,52805,"protein_coding"
"ENSMUSG00000032202",1497.08333333333,33467,"protein_coding"
"ENSMUSG00000092622",1197.16666666667,2046,"protein_coding"
"ENSMUSG00000032215",2234.5,9865,"protein_coding"
"ENSMUSG00000062151",62.1666666666667,454144,"protein_coding"
"ENSMUSG00000044976",208.25,172870,"protein_coding"
"ENSMUSG00000066477",5.83333333333333,4436,"lncRNA"
"ENSMUSG00000043013",70.9166666666667,27727,"protein_coding"
"ENSMUSG00000034858",1886.58333333333,79416,"protein_coding"
"ENSMUSG00000034858",1349.5,56358,"protein_coding"
"ENSMUSG00000007656",5351.33333333333,22700,"protein_coding"
"ENSMUSG00000034593",12240.5,152482,"protein_coding"
"ENSMUSG00000033590",2267.66666666667,73437,"protein_coding"
"ENSMUSG00000032192",695.416666666667,39636,"protein_coding"
"ENSMUSG00000032192",650,31856,"protein_coding"
"ENSMUSG00000032191",26.0833333333333,3883,"protein_coding"
"ENSMUSG00000042688",5793.25,22578,"protein_coding"
"ENSMUSG00000097021",320.583333333333,5354,"lncRNA"
"ENSMUSG00000042487",2702.25,24909,"protein_coding"
"ENSMUSG00000058587",4207.33333333333,61874,"protein_coding"
"ENSMUSG00000032186",1568.25,33512,"protein_coding"
"ENSMUSG00000032186",1711.66666666667,45704,"protein_coding"
"ENSMUSG00000032184",246,12042,"protein_coding"
"ENSMUSG00000032181",45.3333333333333,40691,"protein_coding"
"ENSMUSG00000032179",3.16666666666667,123653,"protein_coding"
"ENSMUSG00000007908",1557.33333333333,121374,"protein_coding"
"ENSMUSG00000059383",3.33333333333333,49556,"protein_coding"
"ENSMUSG00000032360",72.5833333333333,97699,"protein_coding"
"ENSMUSG00000032358",472.166666666667,55100,"protein_coding"
"ENSMUSG00000032357",1.16666666666667,94084,"protein_coding"
"ENSMUSG00000032355",38,245787,"protein_coding"
"ENSMUSG00000099170",57,33005,"lncRNA"
"ENSMUSG00000032352",2555.41666666667,113237,"protein_coding"
"ENSMUSG00000044938",5.08333333333333,23391,"protein_coding"
"ENSMUSG00000032350",6783.33333333333,39955,"protein_coding"
"ENSMUSG00000032349",9064.83333333333,67155,"protein_coding"
"ENSMUSG00000023333",101.583333333333,13667,"protein_coding"
"ENSMUSG00000001366",1157.83333333333,27157,"protein_coding"
"ENSMUSG00000009828",2366.66666666667,62918,"protein_coding"
"ENSMUSG00000009828",2307.33333333333,58872,"protein_coding"
"ENSMUSG00000032348",5322.75,17384,"protein_coding"
"ENSMUSG00000032346",806.333333333333,1686,"protein_coding"
"ENSMUSG00000070291",2208.41666666667,27813,"protein_coding"
"ENSMUSG00000032344",354.416666666667,12720,"protein_coding"
"ENSMUSG00000032342",2355,25943,"protein_coding"
"ENSMUSG00000037742",56229.9166666667,3271,"protein_coding"
"ENSMUSG00000049624",2323.41666666667,51559,"protein_coding"
"ENSMUSG00000046186",622.666666666667,100715,"protein_coding"
"ENSMUSG00000111765",6.16666666666667,75266,"lncRNA"
"ENSMUSG00000032332",194.333333333333,119736,"protein_coding"
"ENSMUSG00000032330",3130.33333333333,4613,"protein_coding"
"ENSMUSG00000032328",4725.5,24490,"protein_coding"
"ENSMUSG00000086918",87.3333333333333,9595,"lncRNA"
"ENSMUSG00000034898",42.3333333333333,162321,"protein_coding"
"ENSMUSG00000034252",15554.0833333333,77878,"protein_coding"
"ENSMUSG00000033577",4271,146696,"protein_coding"
"ENSMUSG00000032343",15.75,152109,"protein_coding"
"ENSMUSG00000049511",11.5,1161,"protein_coding"
"ENSMUSG00000097466",7.33333333333333,13227,"lncRNA"
"ENSMUSG00000043289",1735.66666666667,163748,"protein_coding"
"ENSMUSG00000032251",674.833333333333,17883,"protein_coding"
"ENSMUSG00000032253",25881.1666666667,109331,"protein_coding"
"ENSMUSG00000066456",388.333333333333,36666,"protein_coding"
"ENSMUSG00000032258",1938.66666666667,47684,"protein_coding"
"ENSMUSG00000099718",16.3333333333333,23028,"lncRNA"
"ENSMUSG00000032261",3007.58333333333,51954,"protein_coding"
"ENSMUSG00000100155",5.91666666666667,1773,"lncRNA"
"ENSMUSG00000032262",727.833333333333,27614,"protein_coding"
"ENSMUSG00000038379",6398.5,34805,"protein_coding"
"ENSMUSG00000099724",0,9954,"lncRNA"
"ENSMUSG00000032265",186.666666666667,6686,"protein_coding"
"ENSMUSG00000035941",7023.25,61975,"protein_coding"
"ENSMUSG00000035274",873.416666666667,4676,"protein_coding"
"ENSMUSG00000032415",2122.16666666667,157683,"protein_coding"
"ENSMUSG00000034973",3997.16666666667,88653,"protein_coding"
"ENSMUSG00000056131",2037.16666666667,19367,"protein_coding"
"ENSMUSG00000032417",92.0833333333333,2912,"protein_coding"
"ENSMUSG00000032418",4043.25,114552,"protein_coding"
"ENSMUSG00000032418",3708.16666666667,105915,"protein_coding"
"ENSMUSG00000087466",18.8333333333333,5812,"lncRNA"
"ENSMUSG00000033491",346.083333333333,13874,"protein_coding"
"ENSMUSG00000033419",487.333333333333,114471,"protein_coding"
"ENSMUSG00000047897",1.41666666666667,4380,"protein_coding"
"ENSMUSG00000032872",2849,55746,"protein_coding"
"ENSMUSG00000042761",36.0833333333333,39740,"protein_coding"
"ENSMUSG00000056919",3930.75,63570,"protein_coding"
"ENSMUSG00000032419",140.666666666667,28461,"protein_coding"
"ENSMUSG00000032420",618.416666666667,44481,"protein_coding"
"ENSMUSG00000032422",4197.08333333333,62205,"protein_coding"
"ENSMUSG00000097195",4410.16666666667,1845,"lncRNA"
"ENSMUSG00000032425",954.583333333333,23067,"protein_coding"
"ENSMUSG00000039313",47.1666666666667,32952,"protein_coding"
